Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      15/540422      camlBase_quickcheck__Generator__For_integer_8528 [4921]
                0.00    0.00      29/540422      camlBase_quickcheck__Generator__entry [4931]
                0.00    0.00      32/540422      camlBase__Hashtbl__maybe_resize_table_3121 [1730]
                0.00    0.00      64/540422      camlStdlib__map__find_200 [174]
                0.00    0.00      76/540422      camlBase__Avltree__iter_1004 [906]
                0.00    0.00      80/540422      camlStdlib__list__fold_left_250 [211]
                0.00    0.00     105/540422      camlBase__Avltree__add_729 [876]
                0.00    0.00     114/540422      camlStdlib__map__iter_345 [200]
                0.00    0.00     122/540422      camlBase__List__loop_843 [2554]
                0.00    0.00     500/540422      camlStdlib__map__add_188 [164]
                0.00    0.00   69900/540422      camlPpl__Mh__fun_3796 [132]
                0.00    0.00   70100/540422      camlPpl__Dist__fun_2539 [30]
                0.00    0.00  140100/540422      camlPpl__Dist__sample_504 [8]
                0.00    0.00  259121/540422      camlStdlib__array__iteri_159 [110]
[93]     0.0    0.00    0.00  540422         caml_apply2 [93]
-----------------------------------------------
                0.00    0.00      45/502431      generic_final_register [204]
                0.00    0.00      55/502431      caml_obj_tag [194]
                0.00    0.00     138/502431      clean_slice [314]
                0.00    0.00   70108/502431      caml_make_vect [19]
                0.00    0.00  148261/502431      caml_darken [99]
                0.00    0.00  283824/502431      mark_slice [15]
[94]     0.0    0.00    0.00  502431         caml_page_table_lookup [94]
-----------------------------------------------
                0.00    0.00  140000/280000      caml_ba_set_aux [113]
                0.00    0.00  140000/280000      caml_ba_get_N [111]
[95]     0.0    0.00    0.00  280000         caml_ba_offset [95]
-----------------------------------------------
                0.00    0.00       4/210504      camlPpl__Enum__fun_3889 [254]
                0.00    0.00     100/210504      camlPpl__Mh__fun_3796 [132]
                0.00    0.00  210400/210504      camlPpl__Dist__sample_504 [8]
[96]     0.0    0.00    0.00  210504         camlPpl__Dist__return_413 [96]
-----------------------------------------------
                0.00    0.00  210310/210310      caml_stash_backtrace [121]
[97]     0.0    0.00    0.00  210310         caml_next_frame_descriptor [97]
-----------------------------------------------
                0.00    0.00       1/210008      camlDune__exe__Single_coin__entry [9]
                0.00    0.00       1/210008      camlPpl__Dist__prior1_613 [342]
                0.00    0.00       1/210008      camlPpl__Enum__entry [343]
                0.00    0.00       1/210008      camlPpl__Mh__mh$27_3700 [349]
                0.00    0.00       2/210008      camlPpl__Enum__fun_3873 [238]
                0.00    0.00       2/210008      camlPpl__Mh__mh_937 [350]
                0.00    0.00   69900/210008      camlPpl__Mh__fun_3796 [132]
                0.00    0.00  140100/210008      camlPpl__Dist__sample_504 [8]
[98]     0.0    0.00    0.00  210008         camlPpl__Dist__bind_415 [98]
-----------------------------------------------
                0.00    0.00       6/152651      caml_thread_scan_roots [36]
                0.00    0.00      26/152651      caml_scan_global_roots [285]
                0.00    0.00     119/152651      caml_final_do_roots [277]
                0.00    0.00    1919/152651      caml_do_local_roots [274]
                0.00    0.00    2093/152651      caml_modify [100]
                0.00    0.00  148488/152651      caml_darken_all_roots_slice [230]
[99]     0.0    0.00    0.00  152651         caml_darken [99]
                0.00    0.00  148261/502431      caml_page_table_lookup [94]
-----------------------------------------------
                0.00    0.00       1/144793      camlStdlib__lazy__from_fun_87 [384]
                0.00    0.00       1/144793      camlStdlib__printexc__set_uncaught_exception_handler_399 [398]
                0.00    0.00       1/144793      caml_install_signal_handler [438]
                0.00    0.00       1/144793      caml_alloc_array [421]
                0.00    0.00       2/144793      camlPpl__Monad__entry [351]
                0.00    0.00       2/144793      camlPpl__Primitive_dists__entry [354]
                0.00    0.00       2/144793      camlPpl__Dist__entry [341]
                0.00    0.00       2/144793      camlPpl__Common__entry [337]
                0.00    0.00       2/144793      camlPpl__Importance__entry [346]
                0.00    0.00       2/144793      camlPpl__Smc__entry [356]
                0.00    0.00       2/144793      camlPpl__Samples__entry [355]
                0.00    0.00       2/144793      camlPpl__Enum__entry [343]
                0.00    0.00       2/144793      camlPpl__Helpers__entry [345]
                0.00    0.00       2/144793      camlPpl__Mh__entry [348]
                0.00    0.00       2/144793      camlPpl__Pc__entry [352]
                0.00    0.00       2/144793      camlPpl__Inference__entry [347]
                0.00    0.00       2/144793      camlPpl__entry [357]
                0.00    0.00       2/144793      camlCore__Import__entry [7443]
                0.00    0.00       2/144793      camlCore__Unix_error__entry [7518]
                0.00    0.00       2/144793      camlCore__Core_sys__entry [6358]
                0.00    0.00       2/144793      camlCore__Core_filename__entry [6337]
                0.00    0.00       2/144793      camlCore__Signal__entry [7447]
                0.00    0.00       2/144793      camlCore__Syscall_result__entry [7490]
                0.00    0.00       2/144793      camlCore__Core_unix__entry [75]
                0.00    0.00       2/144793      camlCore__Core_zone_intf__entry [7441]
                0.00    0.00       2/144793      camlCore__Core_zone__entry [7414]
                0.00    0.00       2/144793      camlCore__Core_time_intf__entry [6500]
                0.00    0.00       2/144793      camlCore__Core_time__entry [6406]
                0.00    0.00       2/144793      camlCore__Core_time_float__entry [6482]
                0.00    0.00       2/144793      camlCore__entry [7524]
                0.00    0.00       2/144793      camlFlags__Flags_intf__entry [12614]
                0.00    0.00       2/144793      camlFlags__entry [12621]
                0.00    0.00       2/144793      camlError_checking_mutex__entry [12483]
                0.00    0.00       2/144793      camlCore_kernel__Import__entry [9345]
